"# ------------------------------------"
"Report: Impressions"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2017-09-27 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 0_3bgwinba"
"# ------------------------------------"
count_plays,count_plays_25,count_plays_50,count_plays_75,count_plays_100,play_through_ratio,count_loads
943,639,519,445,162,0.17179215270414,1956
