"# ------------------------------------"
"Report: Publisher Bandwidth"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-01-01 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
id,bandwidth_consumption,average_storage,peak_storage,added_storage,deleted_storage,combined_bandwidth_storage,transcoding_consumption
20161224,88903.348278046,427750.53236771,427750.53236771,0,0,516653.88064575,0
20161225,72723.805873871,427750.53236771,427750.53236771,0,0,500474.33824158,0
20161226,68252.764850616,427750.53236771,427750.53236771,0,0,496003.29721832,0
20161227,64337.182168961,427750.53236771,427750.53236771,0,0,492087.71453667,0
20161228,54620.888489723,427750.53236771,427750.53236771,0,0,482371.42085743,0
20161229,39271.582432747,427750.53236771,427750.53236771,0,0,467022.11480045,0
20161230,17043.681362152,427750.53236771,427750.53236771,0,0,444794.21372986,0
20161231,51375.880199432,427750.53236771,427750.53236771,0,0,479126.41256714,0
20170101,69577.197255135,427750.53236771,427750.53236771,0,0,497327.72962284,0
20170102,65420.133561134,427750.53236771,427750.53236771,0,0,493170.66592884,0
20170103,69436.574454308,427750.53236771,427750.53236771,0,0,497187.10682201,0
20170104,34737.289480209,427750.53236771,427750.53236771,0,0,462487.82184792,0
20170105,44051.947367668,427750.53236771,427750.53236771,0,0,471802.47973537,0
20170106,81864.604743004,427750.53236771,427750.53236771,0,0,509615.13711071,0
20170107,98700.050231934,427750.53236771,427750.53236771,0,0,526450.58259964,0
20170108,50123.381772041,427750.53236771,427750.53236771,0,0,477873.91413975,0
20170109,41509.980480194,427750.53236771,427750.53236771,0,0,469260.5128479,0
20170110,72775.49061203,427750.53236771,427750.53236771,0,0,500526.02297974,0
20170111,48905.311137199,427750.53236771,427750.53236771,0,0,476655.84350491,0
20170112,42099.338047028,427750.53236771,427750.53236771,0,0,469849.87041473,0
20170113,53321.977467537,429097.66307926,429097.66307926,1347.1307115555,0,482419.6405468,0
20170114,78967.337424278,429097.66307926,429097.66307926,0,0,508065.00050354,0
20170115,52747.457468987,429097.66307926,429097.66307926,0,0,481845.12054825,0
20170116,41245.705756187,429097.66307926,429097.66307926,0,0,470343.36883545,0
20170117,42763.725795746,429097.66307926,429097.66307926,0,0,471861.38887501,0
20170118,58674.793973923,429097.66307926,429097.66307926,0,0,487772.45705318,0
20170119,50470.851516724,473879.05228329,473879.05228329,44781.389204025,0,524349.90380001,0
20170120,49140.26024437,473879.05228329,473879.05228329,0,0,523019.31252766,0
20170121,83720.949760437,473879.05228329,473879.05228329,0,0,557600.00204372,0
20170122,40113.584379196,473879.05228329,473879.05228329,0,0,513992.63666248,0
20170123,26226.495551109,473879.05228329,473879.05228329,0,0,500105.5478344,0
20170124,32972.4665308,473879.05228329,473879.05228329,0,0,506851.51881409,0
20170125,58667.201385498,473879.05228329,473879.05228329,0,0,532546.25366879,0
20170126,39687.513373375,473879.05228329,473879.05228329,0,0,513566.56565666,0
20170127,63350.65032196,473879.05228329,473879.05228329,0,0,537229.70260525,0
20170128,32282.328778267,473879.05228329,473879.05228329,0,0,506161.38106155,0
20170129,53245.443484306,473879.05228329,473879.05228329,0,0,527124.49576759,0
20170130,60896.030303955,479209.33365345,479209.33365345,5330.281370163,0,540105.36395741,0
20170131,46665.058016777,479209.33365345,479209.33365345,0,0,525874.39167023,0
20170201,77081.674706459,479209.33365345,479209.33365345,0,0,556291.00835991,0
20170202,31262.762074471,479209.33365345,479209.33365345,0,0,510472.09572792,0
20170203,81084.955355644,479209.33365345,479209.33365345,0,0,560294.28900909,0
20170204,77884.894323349,479209.33365345,479209.33365345,0,0,557094.2279768,0
20170205,99824.134720802,479209.33365345,479209.33365345,0,0,579033.46837425,0
20170206,68958.524839401,479209.33365345,479209.33365345,0,0,548167.85849285,0
20170207,45223.843571663,479209.33365345,479209.33365345,0,0,524433.17722511,0
20170208,72337.64264679,479209.33365345,479209.33365345,0,0,551546.97630024,0
20170209,46737.93932724,479209.33365345,479209.33365345,0,0,525947.27298069,0
20170210,48426.325580597,479209.33365345,479209.33365345,0,0,527635.65923405,0
20170211,80727.955469131,479209.33365345,479209.33365345,0,0,559937.28912258,0
20170212,43705.739733696,479209.33365345,479209.33365345,0,0,522915.07338715,0
20170213,42111.690777779,479209.33365345,479209.33365345,0,0,521321.02443123,0
20170214,36425.937541008,479209.33365345,479209.33365345,0,0,515635.27119446,0
20170215,27726.182394981,479659.40817451,479659.40817451,450.07452106476,0,507385.5905695,0
20170216,35403.518145561,479659.40817451,479659.40817451,0,0,515062.92632008,0
20170217,59627.528268814,479659.40817451,479659.40817451,0,0,539286.93644333,0
20170218,72909.446414948,479659.40817451,479659.40817451,0,0,552568.85458946,0
20170219,84098.201481819,479659.40817451,479659.40817451,0,0,563757.60965633,0
20170220,49588.394770622,479659.40817451,479659.40817451,0,0,529247.80294514,0
20170221,29158.861009598,479659.40817451,479659.40817451,0,0,508818.26918411,0
20170222,29676.851230621,479659.40817451,479659.40817451,0,0,509336.25940514,0
20170223,40997.753125191,479659.40817451,479659.40817451,0,0,520657.16129971,0
20170224,63047.406547546,487366.12404156,487366.12404156,7706.7158670425,0,550413.5305891,0
20170225,41948.917226791,487366.12404156,487366.12404156,0,0,529315.04126835,0
20170226,40190.183276176,487366.12404156,487366.12404156,0,0,527556.30731773,0
20170227,61685.430914879,487366.12404156,487366.12404156,0,0,549051.55495644,0
20170228,32677.052394867,488634.93505383,488634.93505383,1268.8110122681,0,521311.98744869,0
20170301,33671.042606354,494017.67979622,494017.67979622,5382.7447423935,0,527688.72240257,0
20170302,42131.825929642,494017.67979622,494017.67979622,0,0,536149.50572586,0
20170303,66953.723836899,494017.67979622,494017.67979622,0,0,560971.40363312,0
20170304,68729.892129898,494017.67979622,494017.67979622,0,0,562747.57192612,0
20170305,85378.375047684,494017.67979622,494017.67979622,0,0,579396.0548439,0
20170306,78706.74514389,494017.67979622,494017.67979622,0,0,572724.42494011,0
20170307,60228.936257362,494017.67979622,494017.67979622,0,0,554246.61605358,0
20170308,68216.688982964,494017.67979622,494017.67979622,0,0,562234.36877918,0
20170309,70186.680880547,494017.67979622,494017.67979622,0,0,564204.36067677,0
20170310,111109.28875351,496102.88996792,496102.88996792,2085.2101716995,0,607212.17872143,0
20170311,71576.83168602,496102.88996792,496102.88996792,0,0,567679.72165394,0
20170312,59294.017691612,496102.88996792,496102.88996792,0,0,555396.90765953,0
20170313,44512.358781815,497431.23587227,497431.23587227,1328.3459043503,0,541943.59465408,0
20170314,86584.935582161,499205.04062653,499205.04062653,1773.8047542572,0,585789.97620869,0
20170315,58519.24801445,499205.04062653,499205.04062653,0,0,557724.28864098,0
20170316,98817.167344093,499205.04062653,499205.04062653,0,0,598022.20797062,0
20170317,108332.01629543,499205.04062653,499205.04062653,0,0,607537.05692196,0
20170318,106859.52086639,499205.04062653,499205.04062653,0,0,606064.56149292,0
20170319,102161.00369263,499205.04062653,499205.04062653,0,0,601366.04431915,0
20170320,79425.721402168,499205.04062653,499205.04062653,0,0,578630.76202869,0
20170321,26816.459563255,499205.04062653,499205.04062653,0,0,526021.50018978,0
20170322,42771.721215248,499205.04062653,499205.04062653,0,0,541976.76184177,0
20170323,64592.882152557,499205.04062653,499205.04062653,0,0,563797.92277908,0
20170324,88507.239414215,499205.04062653,499205.04062653,0,0,587712.28004074,0
20170325,108640.92692375,499205.04062653,499205.04062653,0,0,607845.96755028,0
20170326,76561.527506828,499205.04062653,499205.04062653,0,0,575766.56813335,0
20170327,32243.39729023,499205.04062653,499205.04062653,0,0,531448.43791676,0
20170328,45499.180840492,499205.04062653,499205.04062653,0,0,544704.22146702,0
20170329,52767.181852341,499205.04062653,499205.04062653,0,0,551972.22247887,0
20170330,53851.8574543,499205.04062653,499205.04062653,0,0,553056.89808083,0
20170331,54211.173037529,499205.04062653,499205.04062653,0,0,553416.21366405,0
20170401,77372.448513031,499205.04062653,499205.04062653,0,0,576577.48913956,0
20170402,63083.534376144,499205.04062653,499205.04062653,0,0,562288.57500267,0
20170403,48550.667901039,502407.9603138,502407.9603138,3202.9196872711,0,550958.62821484,0
20170404,54806.341934204,502407.9603138,502407.9603138,0,0,557214.302248,0
20170405,78690.829190254,505715.20135021,505715.20135021,3307.2410364151,0,584406.03054047,0
20170406,80379.224696159,505715.20135021,505715.20135021,0,0,586094.42604637,0
20170407,85028.68933773,505715.20135021,505715.20135021,0,0,590743.89068794,0
20170408,168886.18485165,505715.20135021,505715.20135021,0,0,674601.38620186,0
20170409,102481.66741276,505715.20135021,505715.20135021,0,0,608196.86876297,0
20170410,77891.415429115,505715.20135021,505715.20135021,0,0,583606.61677933,0
20170411,131092.35775185,505715.20135021,505715.20135021,0,0,636807.55910206,0
20170412,56639.668054581,506741.255826,506741.255826,1026.0544757843,0,563380.92388058,0
20170413,86552.119096756,506741.255826,506741.255826,0,0,593293.37492275,0
20170414,92476.50801754,506741.255826,506741.255826,0,0,599217.76384354,0
20170415,88225.042316437,506741.255826,506741.255826,0,0,594966.29814243,0
20170416,89050.120464325,506741.255826,506741.255826,0,0,595791.37629032,0
20170417,69723.418787956,506741.255826,506741.255826,0,0,576464.67461395,0
20170418,66337.811219215,506741.255826,506741.255826,0,0,573079.06704521,0
20170419,59813.065319061,507305.73883343,507305.73883343,564.48300743103,0,567118.80415249,0
20170420,75743.395062447,513296.17201805,513296.17201805,5990.4331846237,0,589039.5670805,0
20170421,101292.85494709,513296.17201805,513296.17201805,0,0,614589.02696514,0
20170422,92900.600675583,513296.17201805,513296.17201805,0,0,606196.77269363,0
20170423,85728.959467888,513296.17201805,513296.17201805,0,0,599025.13148594,0
20170424,83359.454441071,513296.17201805,513296.17201805,0,0,596655.62645912,0
20170425,87565.161060333,513896.01699448,513896.01699448,599.84497642517,0,601461.17805481,0
20170426,68141.755661011,516337.59649372,516337.59649372,2441.5794992447,0,584479.35215473,0
20170427,71354.071043015,516337.59649372,516337.59649372,0,0,587691.66753674,0
20170428,90761.15799427,516337.59649372,516337.59649372,0,0,607098.75448799,0
20170429,85194.652087212,516337.59649372,516337.59649372,0,0,601532.24858093,0
20170430,77663.486656189,516337.59649372,516337.59649372,0,0,594001.08314991,0
20170501,69237.335330963,516337.59649372,516337.59649372,0,0,585574.93182468,0
20170502,56292.109044075,516337.59649372,516337.59649372,0,0,572629.7055378,0
20170503,53969.11249733,518170.39773273,518170.39773273,1832.8012390137,0,572139.51023006,0
20170504,49678.110282898,518170.39773273,518170.39773273,0,0,567848.50801563,0
20170505,77886.258500099,554638.94906712,554638.94906712,36468.551334381,0,632525.20756721,0
20170506,141137.65738487,554638.94906712,554638.94906712,0,0,695776.60645199,0
20170507,96548.964160919,554638.94906712,554638.94906712,0,0,651187.91322803,0
20170508,54289.805202484,561113.33678436,561113.33678436,6474.387717247,0,615403.14198685,0
20170509,62541.254211426,561113.33678436,561113.33678436,0,0,623654.59099579,0
20170510,103204.11651611,561113.33678436,561113.33678436,0,0,664317.45330048,0
20170511,116415.06811523,561113.33678436,561113.33678436,0,0,677528.4048996,0
20170512,133383.08635044,561113.33678436,561113.33678436,0,0,694496.4231348,0
20170513,166927.44015121,561113.33678436,561113.33678436,0,0,728040.77693558,0
20170514,115288.40355778,561113.33678436,561113.33678436,0,0,676401.74034214,0
20170515,84169.594370842,568008.33486557,568008.33486557,6894.9980812073,0,652177.92923641,0
20170516,140737.62909889,568008.33486557,568008.33486557,0,0,708745.96396446,0
20170517,114352.87351704,568008.33486557,568008.33486557,0,0,682361.20838261,0
20170518,80276.862541199,568008.33486557,568008.33486557,0,0,648285.19740677,0
20170519,116289.59297657,568008.33486557,568008.33486557,0,0,684297.92784214,0
20170520,101844.0843277,568008.33486557,568008.33486557,0,0,669852.41919327,0
20170521,49277.780222893,568008.33486557,568008.33486557,0,0,617286.11508846,0
20170522,50271.852778435,570387.3672781,570387.3672781,2379.032412529,0,620659.22005653,0
20170523,88410.446819305,570387.3672781,570387.3672781,0,0,658797.8140974,0
20170524,80497.918086052,584379.88343525,584379.88343525,13992.51615715,0,664877.8015213,0
20170525,45999.508323669,584379.88343525,584379.88343525,0,0,630379.39175892,0
20170526,73787.642951965,584379.88343525,584379.88343525,0,0,658167.52638721,0
20170527,91185.653313637,584379.88343525,584379.88343525,0,0,675565.53674889,0
20170528,93435.256611824,584379.88343525,584379.88343525,0,0,677815.14004707,0
20170529,68622.893779755,584379.88343525,584379.88343525,0,0,653002.777215,0
20170530,53527.333614349,584379.88343525,584379.88343525,0,0,637907.2170496,0
20170531,64994.632030487,584379.88343525,584379.88343525,0,0,649374.51546574,0
20170601,86436.902939796,584379.88343525,584379.88343525,0,0,670816.78637505,0
20170602,65750.333380699,584379.88343525,584379.88343525,0,0,650130.21681595,0
20170603,73044.611538887,584379.88343525,584379.88343525,0,0,657424.49497414,0
20170604,66335.494556427,584379.88343525,584379.88343525,0,0,650715.37799168,0
20170605,78314.929334641,585821.6700325,585821.6700325,1441.7865972519,0,664136.59936714,0
20170606,45149.134385109,585821.6700325,585821.6700325,0,0,630970.80441761,0
20170607,127733.94634914,585821.6700325,585821.6700325,0,0,713555.61638165,0
20170608,162849.86422634,585821.6700325,585821.6700325,0,0,748671.53425884,0
20170609,132199.40495968,585821.6700325,585821.6700325,0,0,718021.07499218,0
20170610,155267.3486681,585821.6700325,585821.6700325,0,0,741089.0187006,0
20170611,144713.89630127,585821.6700325,585821.6700325,0,0,730535.56633377,0
20170612,127494.18269062,585821.6700325,585821.6700325,0,0,713315.85272312,0
20170613,126655.13737392,585821.6700325,585821.6700325,0,0,712476.80740643,0
20170614,100448.65790653,585821.6700325,585821.6700325,0,0,686270.32793903,0
20170615,92499.97562027,586308.23876667,586308.23876667,486.56873416901,0,678808.21438694,0
20170616,95776.68229866,586308.23876667,586308.23876667,0,0,682084.92106533,0
20170617,116126.18416595,586308.23876667,586308.23876667,0,0,702434.42293262,0
20170618,115485.6061554,586308.23876667,586308.23876667,0,0,701793.84492207,0
20170619,56337.928465843,586308.23876667,586308.23876667,0,0,642646.16723251,0
20170620,85134.939120293,586308.23876667,586308.23876667,0,0,671443.17788696,0
20170621,64082.734833717,586308.23876667,586308.23876667,0,0,650390.97360039,0
20170622,64729.209515572,586308.23876667,586308.23876667,0,0,651037.44828224,0
20170623,96389.214547157,586308.23876667,586308.23876667,0,0,682697.45331383,0
20170624,123623.07884789,586308.23876667,586308.23876667,0,0,709931.31761456,0
20170625,131343.06641388,586308.23876667,586308.23876667,0,0,717651.30518055,0
20170626,52926.643362999,586308.23876667,586308.23876667,0,0,639234.88212967,0
20170627,52575.884314537,586308.23876667,586308.23876667,0,0,638884.12308121,0
20170628,59016.433171272,589901.95493317,589901.95493317,3593.7161664963,0,648918.38810444,0
20170629,90708.081261635,589901.95493317,589901.95493317,0,0,680610.0361948,0
20170630,81189.447000504,589901.95493317,589901.95493317,0,0,671091.40193367,0
20170701,65921.802220345,589901.95493317,589901.95493317,0,0,655823.75715351,0
20170702,82913.06748867,589901.95493317,589901.95493317,0,0,672815.02242184,0
20170703,72154.609885216,589901.95493317,589901.95493317,0,0,662056.56481838,0
20170704,87495.054487228,594429.97431469,594429.97431469,4528.0193815231,0,681925.02880192,0
20170705,103377.60410595,594429.97431469,594429.97431469,0,0,697807.57842064,0
20170706,56896.878364563,594429.97431469,594429.97431469,0,0,651326.85267925,0
20170707,94259.025858879,594429.97431469,594429.97431469,0,0,688689.00017357,0
20170708,332144.64418411,594429.97431469,594429.97431469,0,0,926574.6184988,0
20170709,69799.541178703,594429.97431469,594429.97431469,0,0,664229.51549339,0
20170710,59333.096812248,594429.97431469,594429.97431469,0,0,653763.07112694,0
20170711,62492.286314011,594429.97431469,594429.97431469,0,0,656922.2606287,0
20170712,63950.620776176,599559.29263687,599559.29263687,5129.3183221817,0,663509.91341305,0
20170713,57339.059973717,599559.29263687,599559.29263687,0,0,656898.35261059,0
20170714,72917.139060974,599559.29263687,599559.29263687,0,0,672476.43169785,0
20170715,120372.03639317,599559.29263687,599559.29263687,0,0,719931.32903004,0
20170716,102123.45278072,599559.29263687,599559.29263687,0,0,701682.74541759,0
20170717,117831.33825684,599559.29263687,599559.29263687,0,0,717390.63089371,0
20170718,126131.28768635,600636.09003925,600636.09003925,1076.7974023819,0,726767.3777256,0
20170719,100952.19040012,600636.09003925,600636.09003925,0,0,701588.28043938,0
20170720,84454.193946838,600636.09003925,600636.09003925,0,0,685090.28398609,0
20170721,133491.24693489,600636.09003925,600636.09003925,0,0,734127.33697414,0
20170722,126503.52778912,600636.09003925,600636.09003925,0,0,727139.61782837,0
20170723,77407.327005386,600636.09003925,600636.09003925,0,0,678043.41704464,0
20170724,45836.812586784,600636.09003925,600636.09003925,0,0,646472.90262604,0
20170725,92651.444628716,600636.09003925,600636.09003925,0,0,693287.53466797,0
20170726,102844.22745705,600636.09003925,600636.09003925,0,0,703480.3174963,0
20170727,76998.994567871,600636.09003925,600636.09003925,0,0,677635.08460712,0
20170728,93957.774971962,600636.09003925,600636.09003925,0,0,694593.86501122,0
20170729,104277.32365608,600636.09003925,600636.09003925,0,0,704913.41369534,0
20170730,81320.00739193,600636.09003925,600636.09003925,0,0,681956.09743118,0
20170731,94905.27765274,600636.09003925,600636.09003925,0,0,695541.36769199,0
20170801,102211.37236691,600636.09003925,600636.09003925,0,0,702847.46240616,0
20170802,66668.152842522,600636.09003925,600636.09003925,0,0,667304.24288177,0
20170803,74612.726161957,604827.49500465,604827.49500465,4191.4049654007,0,679440.22116661,0
20170804,86552.142719269,604827.49500465,604827.49500465,0,0,691379.63772392,0
20170805,116484.0954628,604827.49500465,604827.49500465,0,0,721311.59046745,0
20170806,128373.08274746,604827.49500465,604827.49500465,0,0,733200.57775211,0
20170807,114960.06464195,604827.49500465,604827.49500465,0,0,719787.55964661,0
20170808,94912.279358864,604827.49500465,604827.49500465,0,0,699739.77436352,0
20170809,83291.346093178,604827.49500465,604827.49500465,0,0,688118.84109783,0
20170810,151663.71087742,604827.49500465,604827.49500465,0,0,756491.20588207,0
20170811,122497.0644722,604827.49500465,604827.49500465,0,0,727324.55947685,0
20170812,138369.24180222,604827.49500465,604827.49500465,0,0,743196.73680687,0
20170813,110947.9381218,604827.49500465,604827.49500465,0,0,715775.43312645,0
20170814,128935.81311512,604827.49500465,604827.49500465,0,0,733763.30811977,0
20170815,110621.16721535,604877.47908211,604877.47908211,49.984077453613,0,715498.64629745,0
20170816,84640.302206993,604877.47908211,604877.47908211,0,0,689517.7812891,0
20170817,123543.50052071,604877.47908211,604877.47908211,0,0,728420.97960281,0
20170818,145702.7894268,606365.68969727,606365.68969727,1488.2106151581,0,752068.47912407,0
20170819,172824.82895565,606365.68969727,606365.68969727,0,0,779190.51865292,0
20170820,123320.82151508,606365.68969727,606365.68969727,0,0,729686.51121235,0
20170821,71016.054059982,606365.68969727,606365.68969727,0,0,677381.74375725,0
20170822,179212.56379986,606365.68969727,606365.68969727,0,0,785578.25349712,0
20170823,99565.973468781,608873.30475616,608873.30475616,2507.6150588989,0,708439.27822495,0
20170824,97005.421349525,608873.30475616,608873.30475616,0,0,705878.72610569,0
20170825,105663.85869598,608873.30475616,608873.30475616,0,0,714537.16345215,0
20170826,137840.25615692,608873.30475616,608873.30475616,0,0,746713.56091309,0
20170827,99100.02210331,608873.30475616,608873.30475616,0,0,707973.32685947,0
20170828,90604.669073105,609297.34866238,609297.34866238,424.04390621185,0,699902.01773548,0
20170829,100849.74016762,609297.34866238,609297.34866238,0,0,710147.08882999,0
20170830,82846.718831062,609297.34866238,609297.34866238,0,0,692144.06749344,0
20170831,83068.054317474,609297.34866238,609297.34866238,0,0,692365.40297985,0
20170901,86727.260053635,609297.34866238,609297.34866238,0,0,696024.60871601,0
20170902,105212.18450069,609297.34866238,609297.34866238,0,0,714509.53316307,0
20170903,143599.00649261,609297.34866238,609297.34866238,0,0,752896.35515499,0
20170904,77049.126811028,609297.34866238,609297.34866238,0,0,686346.4754734,0
20170905,85468.221422195,609297.34866238,609297.34866238,0,0,694765.57008457,0
20170906,107623.6256628,609297.34866238,609297.34866238,0,0,716920.97432518,0
20170907,109622.66724396,609297.34866238,609297.34866238,0,0,718920.01590633,0
20170908,107051.37291527,609297.34866238,609297.34866238,0,0,716348.72157764,0
20170909,135727.17357254,609297.34866238,609297.34866238,0,0,745024.52223492,0
20170910,101841.33062172,609297.34866238,609297.34866238,0,0,711138.6792841,0
20170911,91498.128677368,618521.94791889,618521.94791889,9224.5992565155,0,710020.07659626,0
20170912,99663.109256744,618521.94791889,618521.94791889,0,0,718185.05717564,0
20170913,73665.243202209,618521.94791889,618521.94791889,0,0,692187.1911211,0
20170914,65152.12027359,618521.94791889,618521.94791889,0,0,683674.06819248,0
20170915,84150.720470428,618521.94791889,618521.94791889,0,0,702672.66838932,0
20170916,158723.88920307,618521.94791889,618521.94791889,0,0,777245.83712196,0
20170917,117688.15334892,618521.94791889,618521.94791889,0,0,736210.10126781,0
20170918,95867.986216545,618521.94791889,618521.94791889,0,0,714389.93413544,0
20170919,79546.743562698,618521.94791889,618521.94791889,0,0,698068.69148159,0
20170920,64694.666369438,618521.94791889,618521.94791889,0,0,683216.61428833,0
20170921,62779.445439339,618521.94791889,618521.94791889,0,0,681301.39335823,0
20170922,90452.341083527,618521.94791889,618521.94791889,0,0,708974.28900242,0
20170923,111512.42910767,618521.94791889,618521.94791889,0,0,730034.37702656,0
20170924,55051.936796188,618521.94791889,618521.94791889,0,0,673573.88471508,0
20170925,64900.463269234,618521.94791889,618521.94791889,0,0,683422.41118813,0
20170926,78306.160840034,629318.70864105,629318.70864105,10796.76072216,0,707624.86948109,0
20170927,60881.27799511,635680.60740089,635680.60740089,6361.8987598419,0,696561.885396,0
20170928,78655.888958931,635680.60740089,635680.60740089,0,0,714336.49635983,0
20170929,127704.2837553,635680.60740089,635680.60740089,0,0,763384.8911562,0
20170930,137652.93994999,635680.60740089,635680.60740089,0,0,773333.54735088,0
20171001,89336.97035408,635680.60740089,635680.60740089,0,0,725017.57775497,0
20171002,97935.018780708,636310.73814678,636310.73814678,630.13074588776,0,734245.75692749,0
20171003,108802.13081074,636310.73814678,636310.73814678,0,0,745112.86895752,0
20171004,90951.739902496,636310.73814678,636310.73814678,0,0,727262.47804928,0
20171005,77327.154198647,636310.73814678,636310.73814678,0,0,713637.89234543,0
20171006,85427.639010429,636310.73814678,636310.73814678,0,0,721738.37715721,0
20171007,102846.92415237,636310.73814678,636310.73814678,0,0,739157.66229916,0
20171008,71127.385894775,636310.73814678,636310.73814678,0,0,707438.12404156,0
20171009,47701.613462448,636310.73814678,636310.73814678,0,0,684012.35160923,0
20171010,86278.96668148,636310.73814678,636310.73814678,0,0,722589.70482826,0
20171011,78913.716205597,636310.73814678,636310.73814678,0,0,715224.45435238,0
20171012,99564.894426346,636310.73814678,636310.73814678,0,0,735875.63257313,0
20171013,115833.37229061,636310.73814678,636310.73814678,0,0,752144.11043739,0
20171014,117575.04056454,636310.73814678,636310.73814678,0,0,753885.77871132,0
20171015,124407.17854023,636310.73814678,636310.73814678,0,0,760717.91668701,10501.607254982
20171016,65377.954471588,646812.34540176,646812.34540176,10501.607254982,0,712190.29987335,0
20171017,66161.503385544,646812.34540176,646812.34540176,0,0,712973.84878731,0
20171018,147832.05306435,646812.34540176,646812.34540176,0,0,794644.39846611,0
20171019,101098.45210648,646812.34540176,646812.34540176,0,0,747910.79750824,0
20171020,103187.17694092,646812.34540176,646812.34540176,0,0,749999.52234268,0
20171021,134918.69925404,646812.34540176,646812.34540176,0,0,781731.0446558,0
20171022,97723.558960915,646812.34540176,646812.34540176,0,0,744535.90436268,0
20171023,127400.9907589,646812.34540176,646812.34540176,0,0,774213.33616066,0
20171024,102353.05534744,646812.34540176,646812.34540176,0,0,749165.40074921,682.17419719696
20171025,75404.455553055,647188.40585804,647188.40585804,376.06045627594,0,722592.86141109,682.08815574646
20171026,58525.971536636,647494.43355751,647494.43355751,306.02769947052,0,706020.40509415,0
20171027,124130.20718384,647494.43355751,647494.43355751,0,0,771624.64074135,0
20171028,106896.87943077,647494.43355751,647494.43355751,0,0,754391.31298828,0
20171029,66578.055358887,647494.43355751,647494.43355751,0,0,714072.4889164,8905.0892353058
20171030,68485.719964981,662685.09949875,662685.09949875,15190.665941238,0,731170.81946373,6285.5767059326
20171031,93217.225399017,662685.09949875,662685.09949875,0,0,755902.32489777,0
20171101,57940.929289818,662685.09949875,662685.09949875,0,0,720626.02878857,2174.2658948898
20171102,89435.480640411,664859.36539364,664859.36539364,2174.2658948898,0,754294.84603405,0
20171103,91817.911615372,664859.36539364,664859.36539364,0,0,756677.27700901,0
20171104,135113.57334518,664859.36539364,664859.36539364,0,0,799972.93873882,0
20171105,88643.879266739,664859.36539364,664859.36539364,0,0,753503.24466038,0
20171106,90641.123208046,664859.36539364,664859.36539364,0,0,755500.48860168,3655.9987535477
20171107,111283.50272083,668515.36414719,668515.36414719,3655.9987535477,0,779798.86686802,0
20171108,88923.486862183,668515.36414719,668515.36414719,0,0,757438.85100937,9719.9513235092
20171109,78031.082686424,683791.56329823,683791.56329823,15276.199151039,0,761822.64598465,5556.2478275299
20171110,131414.02917957,683791.56329823,683791.56329823,0,0,815205.5924778,0
20171111,104038.9333849,683791.56329823,683791.56329823,0,0,787830.49668312,0
20171112,102764.90659428,683791.56329823,683791.56329823,0,0,786556.4698925,0
20171113,64209.983094215,683791.56329823,683791.56329823,0,0,748001.54639244,0
20171114,73359.737374306,683791.56329823,683791.56329823,0,0,757151.30067253,0
20171115,85451.445822716,683791.56329823,683791.56329823,0,0,769243.00912094,0
20171116,92547.091543198,683791.56329823,683791.56329823,0,0,776338.65484142,0
20171117,95960.559915543,683791.56329823,683791.56329823,0,0,779752.12321377,0
20171118,148569.02182961,683791.56329823,683791.56329823,0,0,832360.58512783,0
20171119,69561.884375572,683791.56329823,683791.56329823,0,0,753353.4476738,0
20171120,93672.966635704,683791.56329823,683791.56329823,0,0,777464.52993393,0
20171121,77137.547529221,683791.56329823,683791.56329823,0,0,760929.11082745,0
20171122,89782.389984131,683791.56329823,683791.56329823,0,0,773573.95328236,0
20171123,113981.84015179,683791.56329823,683791.56329823,0,0,797773.40345001,0
20171124,131495.39944267,683791.56329823,683791.56329823,0,0,815286.9627409,0
20171125,132616.26997185,683791.56329823,683791.56329823,0,0,816407.83327007,0
20171126,116163.30240726,683791.56329823,683791.56329823,0,0,799954.86570549,0
20171127,112895.95245457,683791.56329823,683791.56329823,0,0,796687.51575279,0
20171128,76342.091873169,683791.56329823,683791.56329823,0,0,760133.65517139,0
20171129,69006.03580761,683791.56329823,683791.56329823,0,0,752797.59910583,0
20171130,88162.509952545,683791.56329823,683791.56329823,0,0,771954.07325077,0
20171201,93406.880574226,683791.56329823,683791.56329823,0,0,777198.44387245,0
20171202,118382.17746449,683791.56329823,683791.56329823,0,0,802173.74076271,0
20171203,228405.99400902,683791.56329823,683791.56329823,0,0,912197.55730724,0
20171204,288131.07343769,683791.56329823,683791.56329823,0,0,971922.63673592,0
20171205,129432.04868889,683791.56329823,683791.56329823,0,0,813223.61198711,0
20171206,118668.49271584,683791.56329823,683791.56329823,0,0,802460.05601406,0
20171207,161950.85739136,683791.56329823,683791.56329823,0,0,845742.42068958,0
20171208,145707.19272423,683791.56329823,683791.56329823,0,0,829498.75602245,0
20171209,156876.75684357,683791.56329823,683791.56329823,0,0,840668.32014179,0
20171210,77625.857937813,683791.56329823,683791.56329823,0,0,761417.42123604,0
20171211,78603.950510979,683791.56329823,683791.56329823,0,0,762395.5138092,0
20171212,89559.306019783,683791.56329823,683791.56329823,0,0,773350.86931801,0
20171213,55042.469680786,683791.56329823,683791.56329823,0,0,738834.03297901,0
20171214,47140.086135864,683791.56329823,683791.56329823,0,0,730931.64943409,0
