"# ------------------------------------"
"Report: Top Countries"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2019-02-26 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 0_yobk3aik"
"# ------------------------------------"
object_id,country,coordinates,count_plays,count_plays_25,count_plays_50,count_plays_75,count_plays_100,play_through_ratio,unique_known_users,avg_view_drop_off,count_loads
BR,Brazil,'-10/-55,117,83,71,60,20,0.17094017094017,1,0.5,199
CO,Colombia,4/-73.25,104,41,30,27,18,0.17307692307692,2,0.27884615384615,332
EC,Ecuador,'-1.25/-78.25,59,32,26,20,11,0.1864406779661,1,0.3771186440678,122
MX,Mexico,23/-102,27,10,6,5,2,0.074074074074074,1,0.21296296296296,75
AR,Argentina,'-34/-64,20,12,7,7,4,0.2,1,0.375,67
UY,Uruguay,'-33/-56,11,4,3,1,1,0.090909090909091,1,0.20454545454545,21
PE,Peru,'-10/-75.25,10,3,3,3,1,0.1,1,0.25,19
CL,Chile,'-30/-71,5,3,2,2,0,0,1,0.35,13
CR,"Costa Rica",10/-84,2,1,1,1,0,0,1,0.375,7
,'-,,1,0,0,0,0,0,1,0,7
HN,Honduras,15/-86.5,1,0,0,0,0,0,1,0,1
PA,Panama,9/-80,1,0,0,0,0,0,1,0,1
AT,Austria,47.33333/13.33333,0,0,0,0,0,0,0,0,1
BO,"Bolivia, Plurinational State of",'-17/-65,0,0,0,0,0,0,0,0,1
CA,Canada,60.10867/-113.64258,0,0,0,0,0,0,0,0,5
DO,"Dominican Republic",19/-70.66667,0,0,0,0,0,0,0,0,1
FR,France,46/2,0,0,0,0,0,0,0,0,5
DE,Germany,51.5/10.5,0,0,0,0,0,0,0,0,4
IT,Italy,42.83333/12.83333,0,0,0,0,0,0,0,0,2
MA,Morocco,32/-6,0,0,0,0,0,0,0,0,1
NL,Netherlands,52.25/5.75,0,0,0,0,0,0,0,0,1
PL,Poland,52/20,0,0,0,0,0,0,0,0,1
SG,Singapore,1.36667/103.8,0,0,0,0,0,0,0,0,2
ES,Spain,40/-4,0,0,0,0,0,0,0,0,16
CH,Switzerland,47.00016/8.01427,0,0,0,0,0,0,0,0,2
UK,"United Kingdom",54.75844/-2.69531,0,0,0,0,0,0,0,0,2
US,"United States",39.76/-98.5,0,0,0,0,0,0,0,0,20

