"# ------------------------------------"
"Report: Top Countries"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2018-06-28 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 1_9jhvxjn7"
"# ------------------------------------"
object_id,country,coordinates,count_plays,count_plays_25,count_plays_50,count_plays_75,count_plays_100,play_through_ratio,unique_known_users,avg_view_drop_off,count_loads
CO,Colombia,4/-73.25,208,153,128,116,52,0.25,2,0.53966346153846,468
AR,Argentina,'-34/-64,14,22,8,8,2,0.14285714285714,1,0.71428571428571,21
UY,Uruguay,'-33/-56,11,5,4,3,0,0,1,0.27272727272727,20
BR,Brazil,'-10/-55,6,5,5,5,5,0.83333333333333,1,0.83333333333333,14
EC,Ecuador,'-1.25/-78.25,4,3,3,3,0,0,1,0.5625,12
MX,Mexico,23/-102,3,3,2,2,0,0,1,0.58333333333333,13
BO,"Bolivia, Plurinational State of",'-17/-65,1,1,1,1,0,0,1,0.75,6
AU,Australia,'-25/135,0,0,0,0,0,0,0,0,2
CA,Canada,60.10867/-113.64258,0,0,0,0,0,0,0,0,1
CL,Chile,'-30/-71,0,0,0,0,0,0,0,0,1
EE,Estonia,59/26,0,0,0,0,0,0,0,0,1
FR,France,46/2,0,0,0,0,0,0,0,0,1
DE,Germany,51.5/10.5,0,0,0,0,0,0,0,0,4
NL,Netherlands,52.25/5.75,0,0,0,0,0,0,0,0,1
PE,Peru,'-10/-75.25,0,0,0,0,0,0,0,0,4
PT,Portugal,39.6945/-8.13057,0,0,0,0,0,0,0,0,1
CH,Switzerland,47.00016/8.01427,0,0,0,0,0,0,0,0,1
UK,"United Kingdom",54.75844/-2.69531,0,0,0,0,0,0,0,0,1
US,"United States",39.76/-98.5,0,0,0,0,0,0,0,0,10

