"# ------------------------------------"
"Report: Top Countries"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2018-12-06 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 0_pc52nmmk"
"# ------------------------------------"
object_id,country,coordinates,count_plays,count_plays_25,count_plays_50,count_plays_75,count_plays_100,play_through_ratio,unique_known_users,avg_view_drop_off,count_loads
CO,Colombia,4/-73.25,180,121,98,88,38,0.21111111111111,2,0.47916666666667,278
AR,Argentina,'-34/-64,5,3,2,0,0,0,1,0.25,7
MX,Mexico,23/-102,5,0,0,0,0,0,1,0,12
EC,Ecuador,'-1.25/-78.25,4,2,1,1,0,0,1,0.25,10
BR,Brazil,'-10/-55,2,1,1,1,1,0.5,1,0.5,4
PH,Philippines,13/122,2,0,0,0,0,0,1,0,2
UY,Uruguay,'-33/-56,2,0,0,0,0,0,1,0,3
,'-,,1,0,0,0,0,0,1,0,1
CL,Chile,'-30/-71,1,0,0,0,0,0,1,0,1
CR,"Costa Rica",10/-84,1,0,0,0,0,0,1,0,2
US,"United States",39.76/-98.5,1,0,0,0,0,0,1,0,6
CA,Canada,60.10867/-113.64258,0,0,0,0,0,0,0,0,3
FR,France,46/2,0,0,0,0,0,0,0,0,4
DE,Germany,51.5/10.5,0,0,0,0,0,0,0,0,2
IT,Italy,42.83333/12.83333,0,0,0,0,0,0,0,0,4
NZ,"New Zealand",'-42/174,0,0,0,0,0,0,0,0,1
PE,Peru,'-10/-75.25,0,0,0,0,0,0,0,0,2
ES,Spain,40/-4,0,0,0,0,0,0,0,0,2

