"# ------------------------------------"
"Report: Top Countries"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-01-01 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 0_nbz5nc6l"
"# ------------------------------------"
object_id,country,coordinates,count_plays,count_plays_25,count_plays_50,count_plays_75,count_plays_100,play_through_ratio,unique_known_users,avg_view_drop_off,count_loads
CO,Colombia,4/-73.25,509,354,317,272,219,0.43025540275049,1,0.57072691552063,777
BR,Brazil,'-10/-55,58,22,18,16,14,0.24137931034483,1,0.30172413793103,100
MX,Mexico,23/-102,30,17,14,11,5,0.16666666666667,1,0.39166666666667,105
AR,Argentina,'-34/-64,26,18,17,15,14,0.53846153846154,1,0.61538461538462,59
EC,Ecuador,'-1.25/-78.25,14,7,5,5,4,0.28571428571429,1,0.375,24
PE,Peru,'-10/-75.25,11,8,8,6,3,0.27272727272727,1,0.56818181818182,27
VE,"Venezuela, Bolivarian Republic of",8/-66,8,0,0,0,0,0,1,0,21
CL,Chile,'-30/-71,7,2,2,2,1,0.14285714285714,1,0.25,16
UY,Uruguay,'-33/-56,6,4,2,2,2,0.33333333333333,1,0.41666666666667,13
PA,Panama,9/-80,3,3,3,2,1,0.33333333333333,1,0.75,3
BO,"Bolivia, Plurinational State of",'-17/-65,1,1,1,1,1,1,1,1,1
US,"United States",39.76/-98.5,1,0,0,0,0,0,1,0,13
AU,Australia,'-25/135,0,0,0,0,0,0,0,0,1
CA,Canada,60.10867/-113.64258,0,0,0,0,0,0,0,0,1
CR,"Costa Rica",10/-84,0,0,0,0,0,0,0,0,1
DO,"Dominican Republic",19/-70.66667,0,0,0,0,0,0,0,0,1
FR,France,46/2,0,0,0,0,0,0,0,0,4
IE,Ireland,53/-8,0,0,0,0,0,0,0,0,1
PL,Poland,52/20,0,0,0,0,0,0,0,0,3
ES,Spain,40/-4,0,0,0,0,0,0,0,0,4
SE,Sweden,62/15,0,0,0,0,0,0,0,0,2
UK,"United Kingdom",54.75844/-2.69531,0,0,0,0,0,0,0,0,5

